accm_txn_complete_time,h_id,dateAdded,dateUpdated,Price_per_night,no_of_reserved_rooms,totalAmount,Copy_of_HotelCategoryID,Copy_of_hotel_name,InsertDate,ModifiedDate,accm_txn_create_time,txn_process_time_hours,ReviewSK
25/08/2024 02:06,806,18/07/2024,20/07/2024,129.76,4,519.04,109,Campbell-Foster Hotel,18/07/2024,20/07/2024,24/08/2024 22:35,3.52,1092
24/06/2024 09:18,807,27/11/2024,27/11/2024,108.92,4,435.68,102,"Brooks, Woods and Lewis Hotel",27/11/2024,27/11/2024,24/06/2024 03:20,5.97,1171
30/01/2025 01:26,808,13/08/2024,17/08/2024,129.97,4,519.88,109,Byrd and Sons Hotel,13/08/2024,17/08/2024,29/01/2025 22:02,3.4,1538
23/02/2025 21:44,809,09/12/2024,19/12/2024,190.59,4,762.36,105,"Johnson, Banks and Alexander Hotel",09/12/2024,19/12/2024,23/02/2025 18:21,3.38,1147
23/03/2025 04:45,810,05/02/2024,28/02/2024,211.32,2,422.64,119,Hansen-Allen Hotel,05/02/2024,28/02/2024,23/03/2025 01:00,3.75,1843
13/02/2024 05:19,811,30/09/2024,07/10/2024,498.88,4,1995.52,101,Martinez-Cherry Hotel,30/09/2024,07/10/2024,13/02/2024 00:51,4.47,1875
23/09/2024 12:03,812,22/02/2025,02/03/2025,216.71,5,1083.55,114,Harris Ltd Hotel,22/02/2025,02/03/2025,23/09/2024 07:47,4.27,1466
27/05/2024 00:20,813,20/02/2025,10/03/2025,161.72,4,646.88,109,Wilson-Cantu Hotel,20/02/2025,10/03/2025,26/05/2024 22:56,1.39,1290
18/08/2024 17:33,814,07/11/2024,08/11/2024,284.12,5,1420.6,106,Sweeney-Graham Hotel,07/11/2024,08/11/2024,18/08/2024 16:30,1.04,1923
02/10/2024 03:29,815,19/11/2024,12/12/2024,469.15,4,1876.6,116,Black Group Hotel,19/11/2024,12/12/2024,02/10/2024 02:03,1.42,1822
11/07/2024 05:13,816,12/08/2024,10/09/2024,440.07,4,1760.28,119,Copeland-Howard Hotel,12/08/2024,10/09/2024,11/07/2024 00:53,4.33,1288
26/02/2025 02:27,817,09/01/2025,31/01/2025,112.72,4,450.88,117,Anderson-Turner Hotel,09/01/2025,31/01/2025,25/02/2025 23:33,2.9,1664
21/01/2024 11:50,818,06/07/2024,14/07/2024,456.98,2,913.96,103,"Roberts, Rogers and Harvey Hotel",06/07/2024,14/07/2024,21/01/2024 08:47,3.05,1008
14/11/2024 05:05,819,17/12/2024,27/12/2024,406.87,5,2034.35,105,"Pacheco, Howe and Matthews Hotel",17/12/2024,27/12/2024,14/11/2024 02:51,2.23,1268
14/05/2024 21:43,820,27/04/2024,18/05/2024,499.12,1,499.12,110,Rasmussen-Leonard Hotel,27/04/2024,18/05/2024,14/05/2024 19:56,1.78,1575
23/08/2024 04:27,821,16/01/2025,09/02/2025,432.47,2,864.94,106,Doyle-Hayden Hotel,16/01/2025,09/02/2025,23/08/2024 02:16,2.17,1866
25/12/2024 02:32,822,21/05/2024,20/06/2024,214.36,4,857.44,107,"Mcknight, Dixon and Stevens Hotel",21/05/2024,20/06/2024,24/12/2024 20:47,5.76,1514
21/02/2024 20:25,823,24/12/2024,17/01/2025,298,1,298,112,"Hughes, Russo and Schwartz Hotel",24/12/2024,17/01/2025,21/02/2024 17:17,3.12,1862
05/12/2024 11:13,824,16/02/2024,02/03/2024,368.96,5,1844.8,106,"Lee, Henderson and Richardson Hotel",16/02/2024,02/03/2024,05/12/2024 09:45,1.47,1543
06/09/2024 15:17,825,15/01/2025,16/01/2025,388.55,2,777.1,109,Kelly-Vasquez Hotel,15/01/2025,16/01/2025,06/09/2024 10:39,4.64,1043
14/02/2025 11:54,826,16/09/2024,10/10/2024,212.29,1,212.29,120,Williams-Medina Hotel,16/09/2024,10/10/2024,14/02/2025 07:24,4.5,1942
20/10/2024 10:46,827,06/10/2024,13/10/2024,267.49,4,1069.96,109,"Alexander, Roberts and Campbell Hotel",06/10/2024,13/10/2024,20/10/2024 06:04,4.7,1119
11/07/2024 15:57,828,03/11/2024,08/11/2024,251.61,2,503.22,115,"Liu, Webb and Miller Hotel",03/11/2024,08/11/2024,11/07/2024 10:58,4.99,1605
12/03/2025 02:38,829,27/07/2024,26/08/2024,415.19,3,1245.57,111,Montgomery Ltd Hotel,27/07/2024,26/08/2024,11/03/2025 22:27,4.18,1207
21/10/2024 03:02,830,22/04/2024,10/05/2024,202.22,3,606.66,101,Cortez-Ward Hotel,22/04/2024,10/05/2024,20/10/2024 21:13,5.82,1797
03/03/2024 07:54,831,22/02/2024,10/03/2024,326.31,2,652.62,108,"Torres, Bullock and Davis Hotel",22/02/2024,10/03/2024,03/03/2024 06:14,1.66,1185
16/02/2025 16:53,832,21/02/2024,06/03/2024,55.64,5,278.2,110,Day Inc Hotel,21/02/2024,06/03/2024,16/02/2025 14:44,2.15,1533
15/11/2024 19:03,833,21/03/2024,26/03/2024,86.29,1,86.29,102,Johnson-Wood Hotel,21/03/2024,26/03/2024,15/11/2024 14:54,4.14,1499
17/02/2025 05:41,834,15/01/2024,29/01/2024,68.67,1,68.67,108,Ramirez-Cabrera Hotel,15/01/2024,29/01/2024,17/02/2025 03:41,2,1197
16/01/2024 20:35,835,27/08/2024,07/09/2024,110.82,5,554.1,105,"Diaz, Terry and Austin Hotel",27/08/2024,07/09/2024,16/01/2024 16:02,4.54,1746
14/04/2025 19:36,836,14/03/2025,31/03/2025,228.11,1,228.11,113,"Petersen, Hamilton and Giles Hotel",14/03/2025,31/03/2025,14/04/2025 14:00,5.59,1415
21/08/2024 19:54,837,07/10/2024,20/10/2024,61.77,1,61.77,110,Pruitt-Torres Hotel,07/10/2024,20/10/2024,21/08/2024 16:52,3.02,1520
18/11/2024 16:21,838,24/11/2024,05/12/2024,307.87,2,615.74,116,Perez LLC Hotel,24/11/2024,05/12/2024,18/11/2024 11:04,5.27,1483
26/01/2025 15:11,839,27/10/2024,18/11/2024,203.38,3,610.14,115,"Miller, Ross and Holmes Hotel",27/10/2024,18/11/2024,26/01/2025 11:40,3.51,1113
10/04/2025 07:06,840,04/01/2024,07/01/2024,191.06,3,573.18,117,"Meyer, Hawkins and Parker Hotel",04/01/2024,07/01/2024,10/04/2025 05:03,2.06,1365
17/05/2024 23:23,841,01/03/2024,02/03/2024,337.94,4,1351.76,113,"Gamble, Vazquez and Johnson Hotel",01/03/2024,02/03/2024,17/05/2024 17:31,5.86,1414
14/12/2024 19:58,842,02/10/2024,30/10/2024,222.55,4,890.2,106,Austin LLC Hotel,02/10/2024,30/10/2024,14/12/2024 17:30,2.46,1473
28/12/2024 06:56,843,24/12/2024,08/01/2025,310.29,2,620.58,104,Smith and Sons Hotel,24/12/2024,08/01/2025,28/12/2024 04:05,2.84,1729
16/04/2025 12:52,844,08/11/2024,06/12/2024,168.75,4,675,109,"Murray, Melendez and Shelton Hotel",08/11/2024,06/12/2024,16/04/2025 10:01,2.84,1674
14/04/2025 16:04,845,24/04/2025,03/05/2025,60.99,3,182.97,108,Smith-Hall Hotel,24/04/2025,03/05/2025,14/04/2025 12:32,3.54,1383
07/11/2024 12:45,846,25/04/2025,20/05/2025,215.92,2,431.84,107,"Mcmillan, Smith and Fox Hotel",25/04/2025,20/05/2025,07/11/2024 10:58,1.78,1650
04/07/2024 17:05,847,22/04/2025,24/04/2025,305.43,5,1527.15,103,Kennedy and Sons Hotel,22/04/2025,24/04/2025,04/07/2024 15:40,1.42,1629
06/06/2024 13:59,848,26/02/2024,29/02/2024,109.9,4,439.6,104,"Johnson, Lee and Robbins Hotel",26/02/2024,29/02/2024,06/06/2024 08:38,5.35,1273
17/01/2024 13:39,849,14/04/2025,19/04/2025,236.81,2,473.62,118,"Price, Williams and Taylor Hotel",14/04/2025,19/04/2025,17/01/2024 09:29,4.16,1481
16/02/2024 02:14,850,29/04/2025,15/05/2025,315.21,2,630.42,109,"Graham, Torres and Vargas Hotel",29/04/2025,15/05/2025,15/02/2024 21:10,5.06,1993
27/06/2024 16:09,851,05/02/2025,15/02/2025,232.6,3,697.8,118,Johnson LLC Hotel,05/02/2025,15/02/2025,27/06/2024 14:31,1.63,1377
22/06/2024 10:54,852,19/12/2024,06/01/2025,342.71,2,685.42,102,Lozano and Sons Hotel,19/12/2024,06/01/2025,22/06/2024 08:06,2.79,1997
07/06/2024 12:20,853,24/04/2024,04/05/2024,135.31,5,676.55,118,"Mathis, Brewer and Tucker Hotel",24/04/2024,04/05/2024,07/06/2024 08:44,3.61,1025
06/10/2024 17:29,854,18/11/2024,21/11/2024,466.11,5,2330.55,118,"Gonzalez, Johnson and Bailey Hotel",18/11/2024,21/11/2024,06/10/2024 11:46,5.72,1066
11/02/2025 03:43,855,18/01/2024,24/01/2024,60.97,1,60.97,117,Clark-Spencer Hotel,18/01/2024,24/01/2024,11/02/2025 00:16,3.45,1663
22/10/2024 03:45,856,14/07/2024,31/07/2024,460.76,5,2303.8,112,Burnett Ltd Hotel,14/07/2024,31/07/2024,22/10/2024 00:03,3.7,1200
26/07/2024 15:05,857,10/05/2024,10/05/2024,173.67,4,694.68,113,Mitchell and Sons Hotel,10/05/2024,10/05/2024,26/07/2024 11:03,4.03,1581
06/05/2024 06:22,858,05/03/2025,15/03/2025,142.85,4,571.4,111,Salazar Ltd Hotel,05/03/2025,15/03/2025,06/05/2024 03:21,3.01,1059
17/03/2025 04:50,859,03/01/2025,07/01/2025,437.24,2,874.48,102,"Lewis, Clark and Gomez Hotel",03/01/2025,07/01/2025,16/03/2025 23:33,5.27,1516
06/11/2024 15:06,860,02/04/2025,25/04/2025,270.55,5,1352.75,106,"Harper, King and Bryant Hotel",02/04/2025,25/04/2025,06/11/2024 10:45,4.35,1310
10/05/2024 07:47,861,09/10/2024,09/10/2024,123.2,2,246.4,116,Hayes-Pierce Hotel,09/10/2024,09/10/2024,10/05/2024 05:58,1.82,1957
01/07/2024 17:20,862,06/09/2024,20/09/2024,90.01,1,90.01,108,Martin Group Hotel,06/09/2024,20/09/2024,01/07/2024 12:16,5.08,1216
15/01/2025 20:18,863,27/06/2024,06/07/2024,219.83,1,219.83,120,Meyer Ltd Hotel,27/06/2024,06/07/2024,15/01/2025 17:36,2.69,1084
17/04/2024 11:37,864,25/04/2025,19/05/2025,451.98,4,1807.92,117,Houston LLC Hotel,25/04/2025,19/05/2025,17/04/2024 09:24,2.23,1136
05/06/2024 05:10,865,22/07/2024,11/08/2024,377.21,1,377.21,105,"Riley, Fuller and Wilkins Hotel",22/07/2024,11/08/2024,05/06/2024 02:18,2.88,1086
08/05/2024 06:03,866,27/03/2024,15/04/2024,329.36,4,1317.44,113,Jensen-Patterson Hotel,27/03/2024,15/04/2024,08/05/2024 00:29,5.57,1131
29/03/2025 17:02,867,07/07/2024,11/07/2024,375,5,1875,104,Wagner Ltd Hotel,07/07/2024,11/07/2024,29/03/2025 13:29,3.55,1659
23/04/2025 06:41,868,16/01/2025,02/02/2025,149.15,1,149.15,109,Holden Ltd Hotel,16/01/2025,02/02/2025,23/04/2025 05:02,1.66,1863
21/02/2024 15:27,869,17/10/2024,30/10/2024,474.32,4,1897.28,119,"Dunn, Wells and Melton Hotel",17/10/2024,30/10/2024,21/02/2024 11:31,3.92,1656
26/02/2024 13:53,870,02/12/2024,29/12/2024,358.68,4,1434.72,120,"Aguilar, Lane and Dean Hotel",02/12/2024,29/12/2024,26/02/2024 10:38,3.24,1061
08/12/2024 11:38,871,22/11/2024,19/12/2024,247.03,3,741.09,116,Montes Inc Hotel,22/11/2024,19/12/2024,08/12/2024 06:30,5.13,1761
10/02/2025 10:12,872,21/02/2025,23/03/2025,74.3,1,74.3,119,Sullivan-Jackson Hotel,21/02/2025,23/03/2025,10/02/2025 07:39,2.54,1807
18/11/2024 19:14,873,04/08/2024,23/08/2024,75.48,1,75.48,113,Delgado-Lopez Hotel,04/08/2024,23/08/2024,18/11/2024 16:29,2.75,1640
13/02/2025 02:34,874,08/09/2024,03/10/2024,178.71,2,357.42,117,Sweeney Ltd Hotel,08/09/2024,03/10/2024,12/02/2025 23:57,2.61,1591
14/02/2024 00:36,875,21/03/2025,22/03/2025,55.21,4,220.84,118,"Valdez, Juarez and Hill Hotel",21/03/2025,22/03/2025,13/02/2024 19:47,4.83,1816
29/07/2024 23:46,876,26/06/2024,18/07/2024,396.31,5,1981.55,115,Jones Inc Hotel,26/06/2024,18/07/2024,29/07/2024 19:42,4.07,1893
12/11/2024 02:29,877,19/03/2024,23/03/2024,222.58,2,445.16,115,"Griffin, Mayo and Hill Hotel",19/03/2024,23/03/2024,12/11/2024 00:15,2.24,1157
06/02/2025 19:00,878,08/08/2024,09/08/2024,139.39,5,696.95,103,"Washington, Harper and Pacheco Hotel",08/08/2024,09/08/2024,06/02/2025 14:52,4.14,1856
24/06/2024 09:38,879,09/12/2024,10/12/2024,212.89,1,212.89,116,"Reilly, Farmer and Crosby Hotel",09/12/2024,10/12/2024,24/06/2024 05:46,3.86,1060
27/04/2024 18:59,880,15/11/2024,04/12/2024,264.62,5,1323.1,111,Bush-Lynch Hotel,15/11/2024,04/12/2024,27/04/2024 16:13,2.77,1307
06/07/2024 06:31,881,09/03/2024,25/03/2024,401.1,4,1604.4,117,"Cox, Rogers and Parker Hotel",09/03/2024,25/03/2024,06/07/2024 05:31,1,1730
14/04/2025 09:58,882,14/04/2024,06/05/2024,358.89,4,1435.56,112,Kramer and Sons Hotel,14/04/2024,06/05/2024,14/04/2025 05:34,4.4,1715
23/03/2025 14:19,883,11/02/2024,14/02/2024,90.07,2,180.14,117,"Young, Wilson and Blankenship Hotel",11/02/2024,14/02/2024,23/03/2025 09:02,5.29,1855
07/01/2024 00:00,884,03/03/2025,13/03/2025,389.26,3,1167.78,118,Olson-Sanchez Hotel,03/03/2025,13/03/2025,06/01/2024 21:59,2.01,1393
29/08/2024 05:54,885,25/04/2024,02/05/2024,223.97,2,447.94,103,Mitchell-Soto Hotel,25/04/2024,02/05/2024,29/08/2024 02:14,3.66,1568
30/09/2024 10:09,886,24/04/2025,24/05/2025,426.1,4,1704.4,101,Thomas-Andrews Hotel,24/04/2025,24/05/2025,30/09/2024 04:53,5.27,1508
19/02/2024 13:55,887,15/03/2025,17/03/2025,257.89,3,773.67,114,"Morris, Mclaughlin and Turner Hotel",15/03/2025,17/03/2025,19/02/2024 11:47,2.13,1653
04/11/2024 19:32,888,19/05/2024,26/05/2024,208.58,2,417.16,102,"Gates, Thompson and Mccoy Hotel",19/05/2024,26/05/2024,04/11/2024 13:49,5.72,1633
14/12/2024 06:06,889,28/02/2024,16/03/2024,302.4,2,604.8,119,Ramirez LLC Hotel,28/02/2024,16/03/2024,14/12/2024 02:26,3.66,1189
13/07/2024 23:37,890,27/07/2024,09/08/2024,185.92,3,557.76,105,"Moran, Carpenter and Davis Hotel",27/07/2024,09/08/2024,13/07/2024 19:19,4.3,1752
22/07/2024 03:34,891,24/11/2024,21/12/2024,391.09,4,1564.36,101,Jimenez PLC Hotel,24/11/2024,21/12/2024,21/07/2024 22:22,5.2,1725
17/06/2024 11:08,892,02/05/2024,10/05/2024,454.33,4,1817.32,105,Garcia-Wright Hotel,02/05/2024,10/05/2024,17/06/2024 05:21,5.78,1058
31/01/2025 05:52,893,27/05/2024,17/06/2024,326.03,2,652.06,112,Nelson-Davis Hotel,27/05/2024,17/06/2024,31/01/2025 04:39,1.21,1212
10/04/2025 01:44,894,28/03/2024,15/04/2024,472.13,3,1416.39,115,"Ibarra, Baker and Stewart Hotel",28/03/2024,15/04/2024,10/04/2025 00:34,1.17,1059
25/06/2024 18:54,895,03/01/2024,04/01/2024,141.84,2,283.68,102,"Diaz, Holmes and Hernandez Hotel",03/01/2024,04/01/2024,25/06/2024 17:47,1.11,1839
02/11/2024 14:03,896,19/02/2025,01/03/2025,170.47,5,852.35,119,James Group Hotel,19/02/2025,01/03/2025,02/11/2024 12:41,1.36,1452
29/04/2025 03:00,897,01/02/2025,25/02/2025,256.33,3,768.99,110,Owen Ltd Hotel,01/02/2025,25/02/2025,28/04/2025 23:11,3.82,1929
06/04/2025 05:46,898,09/07/2024,12/07/2024,293.27,1,293.27,112,"Huerta, Carr and Smith Hotel",09/07/2024,12/07/2024,06/04/2025 04:28,1.3,1159
06/11/2024 09:50,899,30/12/2024,10/01/2025,210.2,3,630.6,118,"Johnson, Maddox and Dodson Hotel",30/12/2024,10/01/2025,06/11/2024 07:53,1.94,1002
11/05/2024 20:08,900,28/10/2024,18/11/2024,130.81,3,392.43,119,Evans Inc Hotel,28/10/2024,18/11/2024,11/05/2024 18:26,1.7,1751
09/07/2024 13:03,901,15/10/2024,10/11/2024,121.24,5,606.2,111,Bender-Tyler Hotel,15/10/2024,10/11/2024,09/07/2024 11:17,1.76,1982
02/08/2024 22:53,902,26/07/2024,19/08/2024,495.99,3,1487.97,103,"Miles, Griffith and Wagner Hotel",26/07/2024,19/08/2024,02/08/2024 18:16,4.62,1936
09/10/2024 11:49,903,18/11/2024,05/12/2024,213.54,4,854.16,108,"Davis, Morales and Estes Hotel",18/11/2024,05/12/2024,09/10/2024 10:41,1.13,1045
13/03/2024 23:58,904,13/05/2024,22/05/2024,187.25,4,749,107,"Smith, Mcdonald and Norton Hotel",13/05/2024,22/05/2024,13/03/2024 18:51,5.12,1496
23/02/2024 21:59,905,08/04/2025,11/04/2025,372.76,2,745.52,109,Terry LLC Hotel,08/04/2025,11/04/2025,23/02/2024 17:27,4.54,1281
01/01/2025 14:05,906,02/04/2025,27/04/2025,412.25,5,2061.25,118,Hawkins-Harper Hotel,02/04/2025,27/04/2025,01/01/2025 12:46,1.33,1165
14/04/2025 07:59,907,20/07/2024,13/08/2024,169.94,2,339.88,113,Johnson PLC Hotel,20/07/2024,13/08/2024,14/04/2025 05:04,2.91,1565
31/03/2025 15:45,908,20/04/2024,17/05/2024,375.94,4,1503.76,115,Collier-Bradley Hotel,20/04/2024,17/05/2024,31/03/2025 10:18,5.45,1692
24/06/2024 14:03,909,11/05/2024,28/05/2024,186.23,3,558.69,106,"Hall, Morales and Barnett Hotel",11/05/2024,28/05/2024,24/06/2024 11:21,2.7,1841
18/02/2025 14:07,910,26/11/2024,30/11/2024,72.99,4,291.96,118,"Murphy, Randolph and Clark Hotel",26/11/2024,30/11/2024,18/02/2025 09:43,4.41,1780
10/01/2025 00:58,911,31/08/2024,21/09/2024,494.97,1,494.97,113,"Harris, Ramos and Martin Hotel",31/08/2024,21/09/2024,09/01/2025 20:48,4.16,1369
16/02/2025 19:17,912,07/03/2025,07/03/2025,283.62,4,1134.48,108,James and Sons Hotel,07/03/2025,07/03/2025,16/02/2025 14:11,5.1,1992
29/07/2024 07:19,913,16/08/2024,25/08/2024,164.84,2,329.68,112,"Powers, Daniel and Rodgers Hotel",16/08/2024,25/08/2024,29/07/2024 04:12,3.12,1789
26/04/2024 10:49,914,07/05/2024,15/05/2024,149.74,1,149.74,112,Webb LLC Hotel,07/05/2024,15/05/2024,26/04/2024 09:30,1.31,1407
24/06/2024 06:34,915,21/03/2025,13/04/2025,420.48,1,420.48,105,Tucker-Hart Hotel,21/03/2025,13/04/2025,24/06/2024 04:25,2.15,1579
30/04/2025 15:09,916,07/04/2025,28/04/2025,225.53,4,902.12,102,"Stevens, Crawford and Savage Hotel",07/04/2025,28/04/2025,30/04/2025 10:42,4.46,1823
25/09/2024 22:30,917,05/04/2024,21/04/2024,440.13,5,2200.65,105,"Petty, Myers and Lewis Hotel",05/04/2024,21/04/2024,25/09/2024 19:02,3.47,1993
16/01/2024 15:19,918,30/10/2024,01/11/2024,335.83,3,1007.49,108,Underwood LLC Hotel,30/10/2024,01/11/2024,16/01/2024 13:05,2.23,1601
23/11/2024 20:21,919,19/02/2025,11/03/2025,290.03,4,1160.12,107,Herring LLC Hotel,19/02/2025,11/03/2025,23/11/2024 16:16,4.09,1258
27/05/2024 07:04,920,09/01/2025,17/01/2025,220.03,4,880.12,106,"Weaver, Flores and Jimenez Hotel",09/01/2025,17/01/2025,27/05/2024 01:17,5.77,1442
19/07/2024 05:09,921,14/09/2024,14/09/2024,287.39,3,862.17,101,Solis Group Hotel,14/09/2024,14/09/2024,19/07/2024 01:12,3.95,1281
16/10/2024 03:07,922,17/08/2024,01/09/2024,414.87,3,1244.61,103,Garrison-Brown Hotel,17/08/2024,01/09/2024,15/10/2024 21:36,5.52,1373
06/03/2024 04:55,923,17/11/2024,07/12/2024,82.22,5,411.1,108,Scott Inc Hotel,17/11/2024,07/12/2024,05/03/2024 23:01,5.91,1520
10/04/2025 11:14,924,16/01/2025,04/02/2025,97.78,2,195.56,104,"Jones, Smith and Bryant Hotel",16/01/2025,04/02/2025,10/04/2025 09:24,1.83,1147
28/10/2024 16:49,925,11/11/2024,21/11/2024,426.88,5,2134.4,110,Dunn-Thompson Hotel,11/11/2024,21/11/2024,28/10/2024 15:49,1.01,1334
17/12/2024 11:44,926,22/03/2025,17/04/2025,341.79,4,1367.16,110,Dorsey-Ford Hotel,22/03/2025,17/04/2025,17/12/2024 08:20,3.39,1579
27/06/2024 21:50,927,29/04/2025,22/05/2025,232.31,2,464.62,104,Rios PLC Hotel,29/04/2025,22/05/2025,27/06/2024 16:26,5.39,1616
16/03/2025 21:48,928,03/09/2024,25/09/2024,50.9,2,101.8,116,Becker-Mack Hotel,03/09/2024,25/09/2024,16/03/2025 17:37,4.17,1362
18/05/2024 11:16,929,25/12/2024,06/01/2025,209.15,3,627.45,118,Mercer-Neal Hotel,25/12/2024,06/01/2025,18/05/2024 05:33,5.71,1129
10/09/2024 20:58,930,18/12/2024,23/12/2024,121.95,2,243.9,119,Thomas Inc Hotel,18/12/2024,23/12/2024,10/09/2024 18:50,2.14,1544
24/03/2024 06:29,931,12/12/2024,01/01/2025,84.76,1,84.76,110,"Johnson, Robles and Peterson Hotel",12/12/2024,01/01/2025,24/03/2024 02:57,3.53,1935
11/04/2025 11:41,932,17/04/2024,11/05/2024,84.52,1,84.52,103,"Powers, Allen and Garcia Hotel",17/04/2024,11/05/2024,11/04/2025 09:50,1.85,1798
26/09/2024 13:06,933,08/05/2024,08/05/2024,393.77,4,1575.08,106,"Montgomery, Becker and Li Hotel",08/05/2024,08/05/2024,26/09/2024 09:15,3.85,1375
03/05/2024 18:03,934,27/07/2024,12/08/2024,364.42,2,728.84,103,"Brown, Mercado and Martin Hotel",27/07/2024,12/08/2024,03/05/2024 16:15,1.8,1368
12/09/2024 16:07,935,12/08/2024,13/08/2024,123.41,5,617.05,107,Freeman and Sons Hotel,12/08/2024,13/08/2024,12/09/2024 13:19,2.79,1701
12/04/2024 04:42,936,29/04/2024,09/05/2024,399.39,3,1198.17,112,Davis-Gutierrez Hotel,29/04/2024,09/05/2024,12/04/2024 01:33,3.16,1921
11/02/2025 05:43,937,26/06/2024,09/07/2024,264.99,4,1059.96,103,Graves Inc Hotel,26/06/2024,09/07/2024,11/02/2025 01:49,3.9,1299
13/03/2024 05:43,938,22/01/2024,13/02/2024,491.74,1,491.74,111,Berger Ltd Hotel,22/01/2024,13/02/2024,13/03/2024 01:17,4.43,1592
15/11/2024 08:22,939,21/08/2024,13/09/2024,224.79,4,899.16,117,Garcia LLC Hotel,21/08/2024,13/09/2024,15/11/2024 05:00,3.37,1946
13/04/2025 03:29,940,23/02/2025,23/02/2025,364.82,3,1094.46,105,Paul PLC Hotel,23/02/2025,23/02/2025,12/04/2025 22:10,5.31,1819
29/01/2024 02:04,941,26/03/2024,20/04/2024,149.79,1,149.79,104,"Rodriguez, Watson and Foster Hotel",26/03/2024,20/04/2024,28/01/2024 20:20,5.72,1799
07/03/2025 02:57,942,18/03/2024,02/04/2024,211.24,2,422.48,119,Hernandez-Stevens Hotel,18/03/2024,02/04/2024,06/03/2025 23:50,3.11,1813
03/01/2024 02:23,943,04/04/2024,12/04/2024,119.55,3,358.65,119,"Sanders, Rodgers and Wells Hotel",04/04/2024,12/04/2024,02/01/2024 23:54,2.48,1431
14/03/2024 03:46,944,06/06/2024,29/06/2024,259.94,4,1039.76,101,Thomas Group Hotel,06/06/2024,29/06/2024,14/03/2024 01:08,2.64,1375
02/04/2024 04:56,945,30/09/2024,17/10/2024,137.52,3,412.56,117,Miller-Vega Hotel,30/09/2024,17/10/2024,02/04/2024 00:36,4.33,1944
19/11/2024 13:22,946,29/12/2024,13/01/2025,92.29,3,276.87,108,"Jackson, Burton and Stewart Hotel",29/12/2024,13/01/2025,19/11/2024 11:39,1.71,1647
17/01/2025 16:11,947,22/04/2025,03/05/2025,321.98,4,1287.92,114,"Lozano, Brandt and Smith Hotel",22/04/2025,03/05/2025,17/01/2025 10:39,5.52,1776
07/02/2025 07:24,948,10/01/2024,17/01/2024,275.2,4,1100.8,114,"Greer, Hendrix and Kennedy Hotel",10/01/2024,17/01/2024,07/02/2025 02:31,4.89,1774
28/10/2024 19:33,949,30/01/2024,31/01/2024,415.28,1,415.28,105,White Group Hotel,30/01/2024,31/01/2024,28/10/2024 18:10,1.39,1847
29/04/2024 00:32,950,30/11/2024,11/12/2024,440.09,3,1320.27,116,Jones-Robbins Hotel,30/11/2024,11/12/2024,28/04/2024 20:30,4.03,1411
30/09/2024 19:37,951,10/11/2024,23/11/2024,216.58,3,649.74,114,Jones PLC Hotel,10/11/2024,23/11/2024,30/09/2024 14:45,4.86,1328
18/08/2024 02:28,952,08/02/2025,19/02/2025,247.7,1,247.7,111,Rivera-Rios Hotel,08/02/2025,19/02/2025,17/08/2024 20:41,5.78,1223
19/02/2025 04:45,953,01/10/2024,15/10/2024,173.57,1,173.57,118,"Williams, Hartman and Garcia Hotel",01/10/2024,15/10/2024,19/02/2025 03:15,1.5,1831
01/10/2024 07:16,954,15/04/2025,17/04/2025,52.08,3,156.24,115,James-Scott Hotel,15/04/2025,17/04/2025,01/10/2024 05:56,1.34,1323
21/01/2025 14:50,955,31/12/2024,09/01/2025,166.56,3,499.68,105,"Davis, Watts and Taylor Hotel",31/12/2024,09/01/2025,21/01/2025 12:45,2.09,1413
26/03/2024 07:50,956,20/04/2024,29/04/2024,345.42,3,1036.26,114,"Mills, Strickland and Taylor Hotel",20/04/2024,29/04/2024,26/03/2024 06:17,1.55,1741
05/07/2024 18:51,957,26/02/2024,01/03/2024,190.08,4,760.32,116,Hill-Watts Hotel,26/02/2024,01/03/2024,05/07/2024 17:20,1.51,1065
27/07/2024 05:11,958,10/09/2024,17/09/2024,445.41,4,1781.64,119,Giles-Kirk Hotel,10/09/2024,17/09/2024,27/07/2024 02:52,2.31,1619
25/04/2025 09:12,959,20/01/2024,09/02/2024,96.35,1,96.35,109,Lee-Huffman Hotel,20/01/2024,09/02/2024,25/04/2025 06:05,3.11,1764
12/09/2024 05:19,960,14/04/2024,14/05/2024,368.05,3,1104.15,107,Robles-Robinson Hotel,14/04/2024,14/05/2024,12/09/2024 00:14,5.09,1231
30/12/2024 16:33,961,24/03/2025,05/04/2025,263.12,1,263.12,104,Martin Ltd Hotel,24/03/2025,05/04/2025,30/12/2024 13:03,3.49,1215
16/06/2024 19:57,962,25/06/2024,27/06/2024,189.42,4,757.68,102,"Alexander, Bennett and Robinson Hotel",25/06/2024,27/06/2024,16/06/2024 17:46,2.19,1351
14/07/2024 11:24,963,14/03/2025,21/03/2025,215.4,5,1077,111,"Miller, Barton and Gardner Hotel",14/03/2025,21/03/2025,14/07/2024 05:35,5.81,1980
15/02/2024 04:34,964,24/12/2024,30/12/2024,78.96,2,157.92,116,Haynes-Gray Hotel,24/12/2024,30/12/2024,15/02/2024 03:25,1.15,1798
29/12/2024 08:06,965,16/02/2025,16/03/2025,191.25,3,573.75,107,Cook Ltd Hotel,16/02/2025,16/03/2025,29/12/2024 02:49,5.28,1342
